Dataset,Filename,#rows,Coder,%,Error Threshold,Window Param,Size (B),CR (%),Delta - Size (b),Delta - CR (%),Other columns - Size (b),Other columns - CR (%)
,,,,,,10,14.514,10.67,63.197,10.59,52.790,10.75
,,,,,,25,5.911,4.35,25.544,4.28,21.620,4.4
,,,,,,50,3.156,2.32,13.333,2.23,11.790,2.4
,,,,,,100,1.989,1.46,7.865,1.32,7.925,1.61
,,,,,,200,1.443,1.06,4.715,0.79,6.700,1.36
,,,CoderAPCA,0,"[0, 0]",5,35.080,25.79,140.380,23.53,140.131,28.52
,,,,,,10,20.497,15.07,73.710,12.36,90.144,18.35
,,,,,,25,11.192,8.23,30.888,5.18,58.520,11.91
,,,,,,50,8.221,6.04,16.146,2.71,49.500,10.08
,,,,,,100,6.810,5.01,8.424,1.41,45.927,9.35
,,,,,,200,6.233,4.58,4.400,0.74,45.342,9.23
,,,,3,"[0, 8]",5,32.479,23.88,140.380,23.53,119.323,24.29
,,,,,,10,17.129,12.6,73.710,12.36,63.198,12.86
,,,,,,25,7.221,5.31,30.888,5.18,26.752,5.45
,,,,,,50,3.799,2.79,16.146,2.71,14.120,2.87
,,,,,,100,2.001,1.47,8.424,1.41,7.455,1.52
,,,,,,200,1.058,0.78,4.400,0.74,3.938,0.8
,,,,5,"[0, 13]",5,32.479,23.88,140.380,23.53,119.323,24.29
,,,,,,10,17.129,12.6,73.710,12.36,63.198,12.86
,,,,,,25,7.216,5.31,30.888,5.18,26.714,5.44
,,,,,,50,3.794,2.79,16.146,2.71,14.080,2.87
,,,,,,100,1.995,1.47,8.424,1.41,7.413,1.51
,,,,,,200,1.052,0.77,4.400,0.74,3.894,0.79
,,,,10,"[0, 26]",5,32.479,23.88,140.380,23.53,119.323,24.29
,,,,,,10,17.127,12.59,73.710,12.36,63.180,12.86
,,,,,,25,7.214,5.3,30.888,5.18,26.695,5.43
,,,,,,50,3.791,2.79,16.146,2.71,14.060,2.86
,,,,,,100,1.993,1.47,8.424,1.41,7.392,1.5
,,,,,,200,1.050,0.77,4.400,0.74,3.872,0.79
,,,,15,"[0, 39]",5,32.479,23.88,140.380,23.53,119.323,24.29
,,,,,,10,17.127,12.59,73.710,12.36,63.180,12.86
,,,,,,25,7.214,5.3,30.888,5.18,26.695,5.43
,,,,,,50,3.791,2.79,16.146,2.71,14.060,2.86
,,,,,,100,1.993,1.47,8.424,1.41,7.392,1.5
,,,,,,200,1.050,0.77,4.400,0.74,3.872,0.79
,,,,20,"[0, 52]",5,32.479,23.88,140.380,23.53,119.323,24.29
,,,,,,10,17.127,12.59,73.710,12.36,63.180,12.86
,,,,,,25,7.214,5.3,30.888,5.18,26.695,5.43
,,,,,,50,3.791,2.79,16.146,2.71,14.060,2.86
,,,,,,100,1.993,1.47,8.424,1.41,7.392,1.5
,,,,,,200,1.050,0.77,4.400,0.74,3.872,0.79
,,,,30,"[0, 78]",5,32.479,23.88,140.380,23.53,119.323,24.29
,,,,,,10,17.127,12.59,73.710,12.36,63.180,12.86
,,,,,,25,7.214,5.3,30.888,5.18,26.695,5.43
,,,,,,50,3.791,2.79,16.146,2.71,14.060,2.86
,,,,,,100,1.993,1.47,8.424,1.41,7.392,1.5
,,,,,,200,1.050,0.77,4.400,0.74,3.872,0.79
,,,CoderCA,0,"[0, 0]",5,58.033,42.67,233.960,39.22,230.180,46.85
,,,,,,10,36.447,26.8,134.022,22.47,157.428,32.04
,,,,,,25,20.470,15.05,59.400,9.96,104.234,21.22
,,,,,,50,14.877,10.94,31.694,5.31,87.200,17.75
,,,,,,100,12.079,8.88,16.704,2.8,79.800,16.24
,,,,,,200,10.877,8.0,8.750,1.47,78.144,15.91
,,,,3,"[0, 8]",5,54.119,39.79,233.960,39.22,198.866,40.48
,,,,,,10,31.132,22.89,134.022,22.47,114.912,23.39
,,,,,,25,13.867,10.2,59.400,9.96,51.414,10.47
,,,,,,50,7.442,5.47,31.694,5.31,27.720,5.64
,,,,,,100,3.957,2.91,16.704,2.8,14.826,3.02
,,,,,,200,2.110,1.55,8.750,1.47,8.008,1.63
,,,,5,"[0, 13]",5,54.119,39.79,233.960,39.22,198.866,40.48
,,,,,,10,31.128,22.89,134.022,22.47,114.876,23.38
,,,,,,25,13.858,10.19,59.400,9.96,51.338,10.45
,,,,,,50,7.432,5.46,31.694,5.31,27.640,5.63
,,,,,,100,3.946,2.9,16.704,2.8,14.742,3.0
,,,,,,200,2.094,1.54,8.750,1.47,7.876,1.6
,,,,10,"[0, 26]",5,54.119,39.79,233.960,39.22,198.866,40.48
,,,,,,10,31.128,22.89,134.022,22.47,114.876,23.38
,,,,,,25,13.853,10.19,59.400,9.96,51.300,10.44
,,,,,,50,7.427,5.46,31.694,5.31,27.600,5.62
,,,,,,100,3.936,2.89,16.704,2.8,14.658,2.98
,,,,,,200,2.083,1.53,8.750,1.47,7.788,1.59
,,,,15,"[0, 39]",5,54.119,39.79,233.960,39.22,198.866,40.48
,,,,,,10,31.128,22.89,134.022,22.47,114.876,23.38
,,,,,,25,13.853,10.19,59.400,9.96,51.300,10.44
,,,,,,50,7.422,5.46,31.694,5.31,27.560,5.61
,,,,,,100,3.936,2.89,16.704,2.8,14.658,2.98
,,,,,,200,2.077,1.53,8.750,1.47,7.744,1.58
,,,,20,"[0, 52]",5,54.119,39.79,233.960,39.22,198.866,40.48
,,,,,,10,31.128,22.89,134.022,22.47,114.876,23.38
,,,,,,25,13.853,10.19,59.400,9.96,51.300,10.44
,,,,,,50,7.422,5.46,31.694,5.31,27.560,5.61
,,,,,,100,3.936,2.89,16.704,2.8,14.658,2.98
,,,,,,200,2.077,1.53,8.750,1.47,7.744,1.58
,,,,30,"[0, 78]",5,54.119,39.79,233.960,39.22,198.866,40.48
,,,,,,10,31.128,22.89,134.022,22.47,114.876,23.38
,,,,,,25,13.853,10.19,59.400,9.96,51.300,10.44
,,,,,,50,7.422,5.46,31.694,5.31,27.560,5.61
,,,,,,100,3.936,2.89,16.704,2.8,14.658,2.98
,,,,,,200,2.077,1.53,8.750,1.47,7.744,1.58
,voltage_13.csv,26.160,CoderBasic,,,,101.386,100,444.720,100,366.240,100
,,,CoderPCA,0,"[0, 0]",5,52.244,51.53,94.176,21.18,323.648,88.37
,,,,,,10,51.678,50.97,47.088,10.59,366.210,99.99
,,,,,,25,48.301,47.64,18.999,4.27,367.287,100.29
,,,,,,50,47.059,46.42,9.585,2.16,366.764,100.14
,,,,,,100,46.543,45.91,5.719,1.29,366.502,100.07
,,,,,,200,46.445,45.81,5.061,1.14,366.371,100.04
,,,,3,"[0, 0]",5,52.244,51.53,94.176,21.18,323.648,88.37
,,,,,,10,51.678,50.97,47.088,10.59,366.210,99.99
,,,,,,25,48.301,47.64,18.999,4.27,367.287,100.29
,,,,,,50,47.059,46.42,9.585,2.16,366.764,100.14
,,,,,,100,46.543,45.91,5.719,1.29,366.502,100.07
,,,,,,200,46.445,45.81,5.061,1.14,366.371,100.04
,,,,5,"[0, 1]",5,26.239,25.88,94.176,21.18,115.608,31.57
,,,,,,10,24.367,24.03,47.088,10.59,147.726,40.34
,,,,,,25,47.209,46.56,18.999,4.27,358.551,97.9
,,,,,,50,47.059,46.42,9.585,2.16,366.764,100.14
,,,,,,100,46.543,45.91,5.719,1.29,366.502,100.07
,,,,,,200,46.445,45.81,5.061,1.14,366.371,100.04
,,,,10,"[0, 1]",5,26.239,25.88,94.176,21.18,115.608,31.57
,,,,,,10,24.367,24.03,47.088,10.59,147.726,40.34
,,,,,,25,47.209,46.56,18.999,4.27,358.551,97.9
,,,,,,50,47.059,46.42,9.585,2.16,366.764,100.14
,,,,,,100,46.543,45.91,5.719,1.29,366.502,100.07
,,,,,,200,46.445,45.81,5.061,1.14,366.371,100.04
,,,,15,"[0, 2]",5,24.076,23.75,94.176,21.18,98.304,26.84
,,,,,,10,16.965,16.73,47.088,10.59,88.506,24.17
,,,,,,25,34.861,34.38,18.999,4.27,259.767,70.93
,,,,,,50,46.802,46.16,9.585,2.16,364.706,99.58
,,,,,,100,46.543,45.91,5.719,1.29,366.502,100.07
,,,,,,200,46.445,45.81,5.061,1.14,366.371,100.04
,,,,20,"[0, 3]",5,23.264,22.95,94.176,21.18,91.808,25.07
,,,,,,10,15.248,15.04,47.088,10.59,74.772,20.42
,,,,,,25,19.279,19.02,18.999,4.27,135.111,36.89
,,,,,,50,44.744,44.13,9.585,2.16,348.242,95.09
,,,,,,100,46.370,45.74,5.719,1.29,365.116,99.69
,,,,,,200,46.445,45.81,5.061,1.14,366.371,100.04
,,,,30,"[0, 4]",5,22.767,22.46,94.176,21.18,87.832,23.98
,,,,,,10,14.161,13.97,47.088,10.59,66.078,18.04
,,,,,,25,15.079,14.87,18.999,4.27,101.511,27.72
,,,,,,50,40.199,39.65,9.585,2.16,311.884,85.16
,,,,,,100,46.024,45.39,5.719,1.29,362.344,98.94
,,,,,,200,46.445,45.81,5.061,1.14,366.371,100.04
,,,CoderAPCA,0,"[0, 0]",5,34.369,33.9,104.640,23.53,170.187,46.47
,,,,,,10,26.791,26.42,54.936,12.35,159.264,43.49
,,,,,,25,23.795,23.47,23.034,5.18,167.200,45.65
,,,,,,50,23.522,23.2,12.052,2.71,176.000,48.06
,,,,,,100,23.902,23.58,6.288,1.41,184.800,50.46
,,,,,,200,24.625,24.29,3.275,0.74,193.600,52.86
,,,,3,"[0, 0]",5,34.369,33.9,104.640,23.53,170.187,46.47
,,,,,,10,26.791,26.42,54.936,12.35,159.264,43.49
,,,,,,25,23.795,23.47,23.034,5.18,167.200,45.65
,,,,,,50,23.522,23.2,12.052,2.71,176.000,48.06
,,,,,,100,23.902,23.58,6.288,1.41,184.800,50.46
,,,,,,200,24.625,24.29,3.275,0.74,193.600,52.86
,,,,5,"[0, 1]",5,25.722,25.37,104.640,23.53,101.014,27.58
,,,,,,10,15.273,15.06,54.936,12.35,67.122,18.33
,,,,,,25,9.946,9.81,23.034,5.18,56.411,15.4
,,,,,,50,8.897,8.78,12.052,2.71,59.000,16.11
,,,,,,100,8.543,8.43,6.288,1.41,61.929,16.91
,,,,,,200,8.535,8.42,3.275,0.74,64.878,17.71
,,,,10,"[0, 1]",5,25.722,25.37,104.640,23.53,101.014,27.58
,,,,,,10,15.273,15.06,54.936,12.35,67.122,18.33
,,,,,,25,9.946,9.81,23.034,5.18,56.411,15.4
,,,,,,50,8.897,8.78,12.052,2.71,59.000,16.11
,,,,,,100,8.543,8.43,6.288,1.41,61.929,16.91
,,,,,,200,8.535,8.42,3.275,0.74,64.878,17.71
,,,,15,"[0, 2]",5,24.851,24.51,104.640,23.53,94.044,25.68
,,,,,,10,13.889,13.7,54.936,12.35,56.052,15.3
,,,,,,25,7.339,7.24,23.034,5.18,35.549,9.71
,,,,,,50,5.860,5.78,12.052,2.71,34.700,9.47
,,,,,,100,5.348,5.27,6.288,1.41,36.372,9.93
,,,,,,200,5.188,5.12,3.275,0.74,38.104,10.4
,,,,20,"[0, 3]",5,24.530,24.19,104.640,23.53,91.477,24.98
,,,,,,10,13.385,13.2,54.936,12.35,52.020,14.2
,,,,,,25,6.453,6.36,23.034,5.18,28.462,7.77
,,,,,,50,4.552,4.49,12.052,2.71,24.240,6.62
,,,,,,100,3.941,3.89,6.288,1.41,25.116,6.86
,,,,,,200,3.711,3.66,3.275,0.74,26.290,7.18
,,,,30,"[0, 4]",5,24.401,24.07,104.640,23.53,90.440,24.69
,,,,,,10,13.167,12.99,54.936,12.35,50.274,13.73
,,,,,,25,6.077,5.99,23.034,5.18,25.460,6.95
,,,,,,50,3.870,3.82,12.052,2.71,18.780,5.13
,,,,,,100,3.146,3.1,6.288,1.41,18.753,5.12
,,,,,,200,2.878,2.84,3.275,0.74,19.624,5.36
,,,CoderCA,0,"[0, 0]",5,53.640,52.91,174.400,39.22,254.592,69.52
,,,,,,10,44.091,43.49,99.918,22.47,252.684,68.99
,,,,,,25,38.766,38.24,44.308,9.96,265.696,72.55
,,,,,,50,37.925,37.41,23.598,5.31,279.680,76.37
,,,,,,100,38.281,37.76,12.456,2.8,293.664,80.18
,,,,,,200,39.290,38.75,6.550,1.47,307.648,84.0
,,,,3,"[0, 0]",5,53.640,52.91,174.400,39.22,254.592,69.52
,,,,,,10,44.091,43.49,99.918,22.47,252.684,68.99
,,,,,,25,38.766,38.24,44.308,9.96,265.696,72.55
,,,,,,50,37.925,37.41,23.598,5.31,279.680,76.37
,,,,,,100,38.281,37.76,12.456,2.8,293.664,80.18
,,,,,,200,39.290,38.75,6.550,1.47,307.648,84.0
,,,,5,"[0, 1]",5,41.867,41.29,174.400,39.22,160.412,43.8
,,,,,,10,26.356,26.0,99.918,22.47,110.808,30.26
,,,,,,25,16.484,16.26,44.308,9.96,87.438,23.87
,,,,,,50,14.070,13.88,23.598,5.31,88.840,24.26
,,,,,,100,13.201,13.02,12.456,2.8,93.030,25.4
,,,,,,200,13.017,12.84,6.550,1.47,97.460,26.61
,,,,10,"[0, 1]",5,41.867,41.29,174.400,39.22,160.412,43.8
,,,,,,10,26.356,26.0,99.918,22.47,110.808,30.26
,,,,,,25,16.484,16.26,44.308,9.96,87.438,23.87
,,,,,,50,14.070,13.88,23.598,5.31,88.840,24.26
,,,,,,100,13.201,13.02,12.456,2.8,93.030,25.4
,,,,,,200,13.017,12.84,6.550,1.47,97.460,26.61
,,,,15,"[0, 2]",5,40.962,40.4,174.400,39.22,153.170,41.82
,,,,,,10,24.538,24.2,99.918,22.47,96.264,26.28
,,,,,,25,12.717,12.54,44.308,9.96,57.304,15.65
,,,,,,50,8.820,8.7,23.598,5.31,46.840,12.79
,,,,,,100,7.211,7.11,12.456,2.8,45.108,12.32
,,,,,,200,6.736,6.64,6.550,1.47,47.212,12.89
,,,,20,"[0, 3]",5,40.630,40.07,174.400,39.22,150.518,41.1
,,,,,,10,23.931,23.6,99.918,22.47,91.404,24.96
,,,,,,25,11.819,11.66,44.308,9.96,50.122,13.69
,,,,,,50,7.665,7.56,23.598,5.31,37.600,10.27
,,,,,,100,5.720,5.64,12.456,2.8,33.180,9.06
,,,,,,200,5.036,4.97,6.550,1.47,33.616,9.18
,,,,30,"[0, 4]",5,40.486,39.93,174.400,39.22,149.362,40.78
,,,,,,10,23.616,23.29,99.918,22.47,88.884,24.27
,,,,,,25,11.330,11.18,44.308,9.96,46.208,12.62
,,,,,,50,7.095,7.0,23.598,5.31,33.040,9.02
,,,,,,100,5.038,4.97,12.456,2.8,27.720,7.57
,,,,,,200,4.151,4.09,6.550,1.47,26.532,7.24
,voltage_14.csv,20.793,CoderBasic,,,,80.589,100,353.481,100,291.102,100
,,,CoderPCA,0,"[0, 0]",5,40.573,50.35,74.896,21.19,249.565,85.73
,,,,,,10,40.229,49.92,37.474,10.6,284.236,97.64
,,,,,,25,38.374,47.62,15.265,4.32,291.598,100.17
,,,,,,50,37.481,46.51,8.202,2.32,291.518,100.14
,,,,,,100,37.093,46.03,5.308,1.5,291.310,100.07
,,,,,,200,37.058,45.98,5.136,1.45,291.206,100.04
,,,,3,"[0, 1]",5,21.659,26.88,74.896,21.19,98.253,33.75
,,,,,,10,22.101,27.42,37.474,10.6,139.210,47.82
,,,,,,25,34.636,42.98,15.265,4.32,261.694,89.9
,,,,,,50,36.966,45.87,8.202,2.32,287.402,98.73
,,,,,,100,37.093,46.03,5.308,1.5,291.310,100.07
,,,,,,200,37.058,45.98,5.136,1.45,291.206,100.04
,,,,5,"[0, 1]",5,21.659,26.88,74.896,21.19,98.253,33.75
,,,,,,10,22.101,27.42,37.474,10.6,139.210,47.82
,,,,,,25,34.636,42.98,15.265,4.32,261.694,89.9
,,,,,,50,36.966,45.87,8.202,2.32,287.402,98.73
,,,,,,100,37.093,46.03,5.308,1.5,291.310,100.07
,,,,,,200,37.058,45.98,5.136,1.45,291.206,100.04
,,,,10,"[0, 2]",5,19.720,24.47,74.896,21.19,82.741,28.42
,,,,,,10,15.470,19.2,37.474,10.6,86.164,29.6
,,,,,,25,26.572,32.97,15.265,4.32,197.182,67.74
,,,,,,50,34.908,43.32,8.202,2.32,270.938,93.07
,,,,,,100,36.746,45.6,5.308,1.5,288.538,99.12
,,,,,,200,37.058,45.98,5.136,1.45,291.206,100.04
,,,,15,"[0, 3]",5,18.887,23.44,74.896,21.19,76.077,26.13
,,,,,,10,13.265,16.46,37.474,10.6,68.524,23.54
,,,,,,25,19.012,23.59,15.265,4.32,136.702,46.96
,,,,,,50,31.821,39.49,8.202,2.32,246.242,84.59
,,,,,,100,35.534,44.09,5.308,1.5,278.836,95.79
,,,,,,200,37.058,45.98,5.136,1.45,291.206,100.04
,,,,20,"[0, 4]",5,18.271,22.67,74.896,21.19,71.149,24.44
,,,,,,10,11.832,14.68,37.474,10.6,57.058,19.6
,,,,,,25,14.812,18.38,15.265,4.32,103.102,35.42
,,,,,,50,27.877,34.59,8.202,2.32,214.686,73.75
,,,,,,100,34.667,43.02,5.308,1.5,271.906,93.41
,,,,,,200,36.014,44.69,5.136,1.45,282.848,97.16
,,,,30,"[0, 7]",5,17.403,21.59,74.896,21.19,64.205,22.06
,,,,,,10,10.320,12.81,37.474,10.6,44.962,15.45
,,,,,,25,9.352,11.6,15.265,4.32,59.422,20.41
,,,,,,50,16.729,20.76,8.202,2.32,125.506,43.11
,,,,,,100,29.816,37.0,5.308,1.5,233.098,80.07
,,,,,,200,34.621,42.96,5.136,1.45,271.704,93.34
,,,CoderAPCA,0,"[0, 0]",5,28.346,35.17,83.180,23.53,143.463,49.28
,,,,,,10,22.510,27.93,43.680,12.36,136.278,46.81
,,,,,,25,19.952,24.76,18.304,5.18,141.189,48.5
,,,,,,50,19.779,24.54,9.568,2.71,148.540,51.03
,,,,,,100,20.136,24.99,4.992,1.41,155.967,53.58
,,,,,,200,20.765,25.77,2.600,0.74,163.394,56.13
,,,,3,"[0, 1]",5,20.739,25.73,83.180,23.53,82.603,28.38
,,,,,,10,12.662,15.71,43.680,12.36,57.492,19.75
,,,,,,25,8.502,10.55,18.304,5.18,49.590,17.04
,,,,,,50,7.619,9.45,9.568,2.71,51.260,17.61
,,,,,,100,7.347,9.12,4.992,1.41,53.655,18.43
,,,,,,200,7.367,9.14,2.600,0.74,56.210,19.31
,,,,5,"[0, 1]",5,20.739,25.73,83.180,23.53,82.603,28.38
,,,,,,10,12.662,15.71,43.680,12.36,57.492,19.75
,,,,,,25,8.502,10.55,18.304,5.18,49.590,17.04
,,,,,,50,7.619,9.45,9.568,2.71,51.260,17.61
,,,,,,100,7.347,9.12,4.992,1.41,53.655,18.43
,,,,,,200,7.367,9.14,2.600,0.74,56.210,19.31
,,,,10,"[0, 2]",5,19.842,24.62,83.180,23.53,75.429,25.91
,,,,,,10,11.233,13.94,43.680,12.36,46.062,15.82
,,,,,,25,6.225,7.72,18.304,5.18,31.369,10.78
,,,,,,50,5.012,6.22,9.568,2.71,30.400,10.44
,,,,,,100,4.582,5.69,4.992,1.41,31.542,10.84
,,,,,,200,4.466,5.54,2.600,0.74,33.000,11.34
,,,,15,"[0, 3]",5,19.536,24.24,83.180,23.53,72.981,25.07
,,,,,,10,10.745,13.33,43.680,12.36,42.156,14.48
,,,,,,25,5.377,6.67,18.304,5.18,24.586,8.45
,,,,,,50,3.934,4.88,9.568,2.71,21.780,7.48
,,,,,,100,3.393,4.21,4.992,1.41,22.029,7.57
,,,,,,200,3.212,3.99,2.600,0.74,22.968,7.89
,,,,20,"[0, 4]",5,19.396,24.07,83.180,23.53,71.859,24.69
,,,,,,10,10.518,13.05,43.680,12.36,40.338,13.86
,,,,,,25,4.983,6.18,18.304,5.18,21.432,7.36
,,,,,,50,3.347,4.15,9.568,2.71,17.080,5.87
,,,,,,100,2.721,3.38,4.992,1.41,16.653,5.72
,,,,,,200,2.510,3.11,2.600,0.74,17.358,5.96
,,,,30,"[0, 7]",5,19.281,23.93,83.180,23.53,70.941,24.37
,,,,,,10,10.268,12.74,43.680,12.36,38.340,13.17
,,,,,,25,4.555,5.65,18.304,5.18,18.012,6.19
,,,,,,50,2.674,3.32,9.568,2.71,11.700,4.02
,,,,,,100,1.852,2.3,4.992,1.41,9.702,3.33
,,,,,,200,1.545,1.92,2.600,0.74,9.636,3.31
,,,CoderCA,0,"[0, 0]",5,44.044,54.65,138.640,39.22,213.588,73.37
,,,,,,10,36.138,44.84,79.422,22.47,209.556,71.99
,,,,,,25,31.605,39.22,35.200,9.96,217.512,74.72
,,,,,,50,30.962,38.42,18.768,5.31,228.800,78.6
,,,,,,100,31.282,38.82,9.888,2.8,240.240,82.53
,,,,,,200,32.126,39.86,5.200,1.47,251.680,86.46
,,,,3,"[0, 1]",5,33.304,41.33,138.640,39.22,127.670,43.86
,,,,,,10,21.034,26.1,79.422,22.47,88.722,30.48
,,,,,,25,13.265,16.46,35.200,9.96,70.794,24.32
,,,,,,50,11.522,14.3,18.768,5.31,73.280,25.17
,,,,,,100,10.875,13.49,9.888,2.8,76.986,26.45
,,,,,,200,10.747,13.34,5.200,1.47,80.652,27.71
,,,,5,"[0, 1]",5,33.304,41.33,138.640,39.22,127.670,43.86
,,,,,,10,21.034,26.1,79.422,22.47,88.722,30.48
,,,,,,25,13.265,16.46,35.200,9.96,70.794,24.32
,,,,,,50,11.522,14.3,18.768,5.31,73.280,25.17
,,,,,,100,10.875,13.49,9.888,2.8,76.986,26.45
,,,,,,200,10.747,13.34,5.200,1.47,80.652,27.71
,,,,10,"[0, 2]",5,32.531,40.37,138.640,39.22,121.482,41.73
,,,,,,10,19.479,24.17,79.422,22.47,76.284,26.21
,,,,,,25,10.211,12.67,35.200,9.96,46.360,15.93
,,,,,,50,7.227,8.97,18.768,5.31,38.920,13.37
,,,,,,100,6.045,7.5,9.888,2.8,38.346,13.17
,,,,,,200,5.687,7.06,5.200,1.47,40.172,13.8
,,,,15,"[0, 3]",5,32.301,40.08,138.640,39.22,119.646,41.1
,,,,,,10,19.042,23.63,79.422,22.47,72.792,25.01
,,,,,,25,9.489,11.77,35.200,9.96,40.584,13.94
,,,,,,50,6.297,7.81,18.768,5.31,31.480,10.81
,,,,,,100,4.848,6.02,9.888,2.8,28.770,9.88
,,,,,,200,4.389,5.45,5.200,1.47,29.788,10.23
,,,,20,"[0, 4]",5,32.174,39.92,138.640,39.22,118.626,40.75
,,,,,,10,18.786,23.31,79.422,22.47,70.740,24.3
,,,,,,25,9.085,11.27,35.200,9.96,37.354,12.83
,,,,,,50,5.787,7.18,18.768,5.31,27.400,9.41
,,,,,,100,4.192,5.2,9.888,2.8,23.520,8.08
,,,,,,200,3.663,4.55,5.200,1.47,23.980,8.24
,,,,30,"[0, 7]",5,32.106,39.84,138.640,39.22,118.082,40.56
,,,,,,10,18.529,22.99,79.422,22.47,68.688,23.6
,,,,,,25,8.570,10.63,35.200,9.96,33.231,11.42
,,,,,,50,5.077,6.3,18.768,5.31,21.720,7.46
,,,,,,100,3.367,4.18,9.888,2.8,16.926,5.81
,,,,,,200,2.657,3.3,5.200,1.47,15.928,5.47
,voltage_15.csv,445,CoderBasic,,,,1.740,100,7.565,100,6.230,100
,,,CoderPCA,0,"[0, 0]",5,803,46.15,1.602,21.18,4.695,75.36
,,,,,,10,784,45.06,878,11.61,5.267,84.54
,,,,,,25,878,50.46,647,8.55,6.248,100.29
,,,,,,50,909,52.24,910,12.03,6.239,100.14
,,,,,,100,900,51.72,838,11.08,6.235,100.08
,,,,,,200,895,51.44,802,10.6,6.233,100.05
,,,,3,"[0, 1]",5,467,26.84,1.602,21.18,2.007,32.22
,,,,,,10,343,19.71,878,11.61,1.739,27.91
,,,,,,25,542,31.15,647,8.55,3.560,57.14
,,,,,,50,738,42.41,910,12.03,4.867,78.12
,,,,,,100,900,51.72,838,11.08,6.235,100.08
,,,,,,200,895,51.44,802,10.6,6.233,100.05
,,,,5,"[0, 2]",5,446,25.63,1.602,21.18,1.839,29.52
,,,,,,10,311,17.87,878,11.61,1.487,23.87
,,,,,,25,416,23.91,647,8.55,2.552,40.96
,,,,,,50,566,32.53,910,12.03,3.495,56.1
,,,,,,100,900,51.72,838,11.08,6.235,100.08
,,,,,,200,895,51.44,802,10.6,6.233,100.05
,,,,10,"[0, 3]",5,439,25.23,1.602,21.18,1.783,28.62
,,,,,,10,296,17.01,878,11.61,1.361,21.85
,,,,,,25,290,16.67,647,8.55,1.544,24.78
,,,,,,50,566,32.53,910,12.03,3.495,56.1
,,,,,,100,553,31.78,838,11.08,3.463,55.59
,,,,,,200,895,51.44,802,10.6,6.233,100.05
,,,,15,"[0, 5]",5,418,24.02,1.602,21.18,1.615,25.92
,,,,,,10,280,16.09,878,11.61,1.235,19.82
,,,,,,25,248,14.25,647,8.55,1.208,19.39
,,,,,,50,395,22.7,910,12.03,2.123,34.08
,,,,,,100,553,31.78,838,11.08,3.463,55.59
,,,,,,200,895,51.44,802,10.6,6.233,100.05
,,,,20,"[0, 7]",5,411,23.62,1.602,21.18,1.559,25.02
,,,,,,10,264,15.17,878,11.61,1.109,17.8
,,,,,,25,248,14.25,647,8.55,1.208,19.39
,,,,,,50,395,22.7,910,12.03,2.123,34.08
,,,,,,100,553,31.78,838,11.08,3.463,55.59
,,,,,,200,547,31.44,802,10.6,3.447,55.33
,,,,30,"[0, 10]",5,397,22.82,1.602,21.18,1.447,23.23
,,,,,,10,264,15.17,878,11.61,1.109,17.8
,,,,,,25,248,14.25,647,8.55,1.208,19.39
,,,,,,50,309,17.76,910,12.03,1.437,23.07
,,,,,,100,380,21.84,838,11.08,2.077,33.34
,,,,,,200,547,31.44,802,10.6,3.447,55.33
,,,CoderAPCA,0,"[0, 0]",5,631,36.26,1.780,23.53,3.145,50.48
,,,,,,10,501,28.79,945,12.49,2.934,47.09
,,,,,,25,426,24.48,396,5.23,2.888,46.36
,,,,,,50,422,24.25,207,2.74,3.040,48.8
,,,,,,100,430,24.71,120,1.59,3.192,51.24
,,,,,,200,443,25.46,75,0.99,3.344,53.68
,,,,3,"[0, 1]",5,483,27.76,1.780,23.53,1.955,31.38
,,,,,,10,305,17.53,945,12.49,1.368,21.96
,,,,,,25,198,11.38,396,5.23,1.064,17.08
,,,,,,50,172,9.89,207,2.74,1.040,16.69
,,,,,,100,167,9.6,120,1.59,1.092,17.53
,,,,,,200,168,9.66,75,0.99,1.144,18.36
,,,,5,"[0, 2]",5,466,26.78,1.780,23.53,1.819,29.2
,,,,,,10,287,16.49,945,12.49,1.224,19.65
,,,,,,25,172,9.89,396,5.23,855,13.72
,,,,,,50,139,7.99,207,2.74,780,12.52
,,,,,,100,130,7.47,120,1.59,798,12.81
,,,,,,200,130,7.47,75,0.99,836,13.42
,,,,10,"[0, 3]",5,455,26.15,1.780,23.53,1.734,27.83
,,,,,,10,271,15.57,945,12.49,1.098,17.62
,,,,,,25,155,8.91,396,5.23,722,11.59
,,,,,,50,122,7.01,207,2.74,640,10.27
,,,,,,100,107,6.15,120,1.59,609,9.78
,,,,,,200,105,6.03,75,0.99,638,10.24
,,,,15,"[0, 5]",5,442,25.4,1.780,23.53,1.632,26.2
,,,,,,10,258,14.83,945,12.49,990,15.89
,,,,,,25,139,7.99,396,5.23,589,9.45
,,,,,,50,99,5.69,207,2.74,460,7.38
,,,,,,100,83,4.77,120,1.59,420,6.74
,,,,,,200,77,4.43,75,0.99,418,6.71
,,,,20,"[0, 7]",5,440,25.29,1.780,23.53,1.615,25.92
,,,,,,10,253,14.54,945,12.49,954,15.31
,,,,,,25,134,7.7,396,5.23,551,8.84
,,,,,,50,94,5.4,207,2.74,420,6.74
,,,,,,100,78,4.48,120,1.59,378,6.07
,,,,,,200,72,4.14,75,0.99,374,6.0
,,,,30,"[0, 10]",5,438,25.17,1.780,23.53,1.598,25.65
,,,,,,10,249,14.31,945,12.49,918,14.74
,,,,,,25,129,7.41,396,5.23,513,8.23
